,condition,chat_id,user_id,target_behaviour,readiness_to_change_start,utterance_id,turn_id,datetime,user_utterance,valence,valence_score,label,label_score,sublabel,sublabel_score,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,user_word_count,harmful,Harmful Types,Advice Subtype,Giving Facts Subtype,Request for Advise/Information
1680,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,130,6,2023-08-07 16:28:00.795147,Mein Handy zum Beispiel,change,0.996758759021759,Taking Steps,0.790339648723602,,,,2023-08-07 16:28:11.023991,"Du bist nicht allein mit diesem Gefühl, für viele Menschen ist das Handy eine große Ablenkung. Es ist gut, dass du dir dessen bewusst bist, denn Bewusstsein ist der erste Schritt zur Veränderung.

Was könntest du tun, um die Ablenkung durch dein Handy zu reduzieren",gut/hilfreich,"Frage verstanden, führt Gespräch auf dem richtigen Weg fort ",4,1,Giving Facts,,Statements about Human Nature/Nature of Change,
1681,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,134,7,2023-08-07 16:29:02.795275,Handy ausschalten ,change,0.98338794708252,Reason,0.699074268341064,General Reason,0.806339800357819,,2023-08-07 16:29:11.225012,"Das Ausschalten des Handys könnte wirklich eine wirksame Maßnahme sein. Es könnte dir helfen, dich auf deine Arbeit zu konzentrieren, ohne durch eingehende Nachrichten oder Benachrichtigungen abgelenkt zu werden.

Wie wahrscheinlich ist es, dass du in den nächsten Tagen versuchst, diese Strategie umzusetzen",gut/hilfreich,Antworten regen mich zum Nachdenken an,2,1,Giving Facts,,Reinforcement of User Utterance,
1682,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,137,8,2023-08-07 16:30:00.69628,sehr wahrscheinlich,sustain,0.559716761112213,Reason,0.993690252304077,General Reason,0.71511447429657,,2023-08-07 16:30:12.020545,"Das ist großartig zu hören! Sich konkrete, umsetzbare Schritte vorzunehmen ist ein wichtiger Teil des Prozesses. 

Gibt es noch etwas anderes, was du tun könntest, um deine Ablenkungen zu reduzieren und weniger zu prokrastinieren",gut/hilfreich,Bestätigung ist immer gut,2,2,"Giving Facts
Feeling",,Statements about Human Nature/Nature of Change,
1683,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,142,9,2023-08-07 16:30:58.49113,"nein, das Handy ist mein einziges Problem ",sustain,0.503552436828613,Reason,0.997841715812683,General Reason,0.994989693164825,,2023-08-07 16:31:13.70668,"Das ist völlig in Ordnung. Es ist toll, dass du dir bewusst bist, was deine Hauptablenkung ist und einen Plan hast, wie du damit umgehen willst.

Nun, Verhaltensänderungen können schwierig sein und oftmals gibt es Rückschläge. Es ist wichtig, dass du dir dessen bewusst bist und dir nicht zu hart auf dich selbst bist, wenn du mal einen schlechten",gut/hilfreich,Macht mich aufmerksam für Gefahren ,7,1,Advise,Encouragement,,
1684,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,148,10,2023-08-07 16:33:28.192268,Das ist mir bewusst,change,0.996985852718353,Reason,0.997610330581665,General Reason,0.923576474189758,Summary,2023-08-07 16:33:45.366436,"Lass mich unser bisheriges Gespräch zusammenfassen. Deine Motivation, weniger zu prokrastinieren, ist sehr hoch. Du siehst deutliche Vorteile in einer Veränderung, wie mehr Freizeit und effektiveres Arbeiten. Du hast erkannt, dass dein Handy eine große Ablenkung ist und planst, es auszuschalten, um dich besser konzentrieren zu können. Du bist dir auch der Möglichkeit von Rückschlägen bewusst, was bedeutet, dass du einen realistischen Blick auf diesen Prozess hast. Habe ich noch etwas vergessen?",gut/hilfreich,Zusammenfassung ist gut,4,,,,,
1685,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,150,11,2023-08-07 16:35:05.689907,nein,change,0.991522550582886,Reason,0.943213701248169,General Reason,0.887419581413269,Next Steps,2023-08-07 16:35:07.73174,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,berrechtigte frage,1,,,,,
1686,no_system,12,63b87d2c9edd47ad702413a1,weniger prokrastinieren,7,152,12,2023-08-07 16:35:53.285018,handy ausschalten,change,0.993633985519409,Reason,0.989076018333435,General Reason,0.672286868095398,Goodbye,2023-08-07 16:35:55.265574,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,2,,,,,
24,framework,13,593ed931d7edb800015241ce,gesünder essen,8,123,1,2023-08-07 16:26:33.470652,start,,0.0,,0.0,,0.0,,2023-08-07 16:26:35.168728,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
25,framework,13,593ed931d7edb800015241ce,gesünder essen,8,126,2,2023-08-07 16:27:02.621475,Ich möchte mich gesünder ernähren,,0.0,,0.0,,0.0,,2023-08-07 16:27:04.452981,"Du möchtest also gesünder essen. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,5,,,,,
26,framework,13,593ed931d7edb800015241ce,gesünder essen,8,128,3,2023-08-07 16:27:36.926669,Ich ernähre mich schon längere Zeit eher ungesund und leide auch an Übergewicht,,0.0,,0.0,,0.0,,2023-08-07 16:27:40.278591,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,13,,,,,
27,framework,13,593ed931d7edb800015241ce,gesünder essen,8,129,4,2023-08-07 16:27:47.796082,9,,0.0,,0.0,,0.0,,2023-08-07 16:27:49.519205,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
28,framework,13,593ed931d7edb800015241ce,gesünder essen,8,131,5,2023-08-07 16:28:29.928051,Ich recherchiere viel zu dem Thema und bin nun schon seit einem Monat doch sehr erfolgreich dabei meine Ernährungsgewohnheiten umzustellen,change,0.999330878257751,Taking Steps,0.998402059078217,,,Hypothetical,2023-08-07 16:28:35.866716,"Das klingt so, als ob du schon einige Fortschritte gemacht hast. Was könnte der nächste Schritt sein, um deine Ernährung noch gesünder zu gestalten",gut/hilfreich,,20,,,,,
29,framework,13,593ed931d7edb800015241ce,gesünder essen,8,136,6,2023-08-07 16:29:43.03248,Ich denke ich könnte noch weniger rotes Fleisch essen und eher auf vegetarische Produkte oder Fisch umsteigen. Das fällt mir noch schwer.,change,0.997694909572601,Reason,0.997720897197723,ability,0.986021935939789,Digging Deep,2023-08-07 16:29:50.303768,"Du hast also den Wunsch, weniger rotes Fleisch zu essen und mehr auf vegetarische Alternativen oder Fisch zurückzugreifen. Was genau macht diese Veränderung für dich schwierig",gut/hilfreich,,22,,,,,
30,framework,13,593ed931d7edb800015241ce,gesünder essen,8,138,7,2023-08-07 16:30:29.930614,"Ich esse verdammt gerne Burger, Bratwurst und so weiter",sustain,0.994885265827179,Reason,0.979329705238342,desire,0.877215921878815,Amplified,2023-08-07 16:30:38.873196,Du bist also ein großer Fan von Burger und Bratwurst. Das scheint eine starke Leidenschaft von dir zu sein. Wie könnte diese Leidenschaft mit deinem Wunsch nach einer gesünderen Ernährung in Einklang gebracht werden,schlecht/unpassend,,9,,,,,
31,framework,13,593ed931d7edb800015241ce,gesünder essen,8,144,8,2023-08-07 16:31:27.519407,Ich glaube so überhaupt nicht. Vielleicht mit einem monatlichen Cheat-Day oder so,sustain,0.992505848407745,Reason,0.986235320568085,General Reason,0.801246583461761,Affirmation,2023-08-07 16:31:34.64963,"Das klingt nach einer überlegten und realistischen Idee. Du erkennst deine Vorlieben an und suchst dennoch nach Wegen, deinem Ziel einer gesünderen Ernährung näher zu kommen.",gut/hilfreich,,12,,,,,
32,framework,13,593ed931d7edb800015241ce,gesünder essen,8,146,9,2023-08-07 16:32:24.731153,Ja manchmal entspringt meinem Kopf auch etwas Brauchbares,change,0.538496077060699,Reason,0.985511422157288,General Reason,0.996486186981201,Looking Back,2023-08-07 16:32:31.379751,"Sicherlich öfter, als du es dir zugestehst. Denk einmal zurück: Kannst du dich an eine Situation erinnern, in der du erfolgreich eine Veränderung in deinem Leben umgesetzt hast",gut/hilfreich,,8,,,,,
33,framework,13,593ed931d7edb800015241ce,gesünder essen,8,151,10,2023-08-07 16:35:18.687446,"Ja, ich fahre inzwischen viele Wege mit dem Fahrrad. Also Einkäufe oder öfters auch der Weg zur Arbeit. Vorher habe ich immer das Auto genommen",change,0.999174296855927,Taking Steps,0.992581963539124,,,Summary,2023-08-07 16:35:31.655908,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast also bereits erfolgreich eine positive Veränderung in deinem Leben umgesetzt, indem du viele Wege, die du früher mit dem Auto zurückgelegt hast, jetzt mit dem Fahrrad fährst. Das ist ein großer Schritt in Richtung eines gesünderen Lebensstils. Glaubst du, dass du ähnliche Strategien anwenden könntest, um auch deine Ernährungsgewohnheiten zu ändern? Habe ich noch etwas vergessen?",gut/hilfreich,,25,,,,,
34,framework,13,593ed931d7edb800015241ce,gesünder essen,8,155,11,2023-08-07 16:37:00.186817,Hmm ja das könnte klappen. Das Verlassen der Komfortzone ermöglicht Veränderungen,change,0.997051239013672,Reason,0.99725866317749,General Reason,0.616302609443665,Next Steps,2023-08-07 16:37:01.869658,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Ich bleibe auf meinem anvisierten Weg und ernähre mich eher vegetarisch oder greife auf Fisch statt Fleisch zurück,11,,,,,
35,framework,13,593ed931d7edb800015241ce,gesünder essen,8,160,12,2023-08-07 16:38:47.886873,Ich bleibe auf meinem Weg und werde eher auf vegetarische Produkte oder auf Fisch statt Fleisch zurückgreifen,change,0.999304890632629,Commitment,0.998436868190765,,,Goodbye,2023-08-07 16:38:49.62464,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,17,,,,,
1108,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,153,1,2023-08-07 16:36:32.383264,start,,0.0,,0.0,,0.0,,2023-08-07 16:36:34.345743,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1109,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,156,2,2023-08-07 16:37:03.688495,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-07 16:37:05.487179,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1110,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,157,3,2023-08-07 16:37:51.629069,Es führt aktuell zu großen Problemen in meinem Leben & schränkt mein Selbstwertgefühl enorm ein.,,0.0,,0.0,,0.0,,2023-08-07 16:37:55.274704,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,15,,,,,
1111,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,158,4,2023-08-07 16:38:02.84677,6,,0.0,,0.0,,0.0,,2023-08-07 16:38:04.866455,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
1112,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,159,5,2023-08-07 16:38:41.288076,"Ich habe schon häufig versucht dieses Problem in den Griff zu bekommen, habe es bisher aber immer nur sporadisch geschafft",change,0.990960776805878,Taking Steps,0.994578957557678,,,,2023-08-07 16:38:49.984117,"Ich verstehe, dass du bereits Anstrengungen unternommen hast, um das Prokrastinieren zu reduzieren, aber du hast Schwierigkeiten, diese Veränderungen beizubehalten.

Was glaubst du, könnte dir helfen, diesmal erfolgreich zu sein",gut/hilfreich,,20,1,Share Personal Information,,,
1113,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,161,6,2023-08-07 16:39:44.77891,Ich muss es schaffen Disziplin aufzubauen,change,0.998470366001129,Reason,0.999046385288239,need,0.97138637304306,,2023-08-07 16:39:53.056776,"Das Aufbauen von Disziplin kann in der Tat sehr hilfreich sein, um die Prokrastination zu überwinden. Hast du schon darüber nachgedacht, welche konkreten Schritte du unternehmen könntest, um diese Disziplin zu entwickeln",gut/hilfreich,"Ja, aber bisher habe ich noch keine effektive Lösung gefunden.",6,1,Giving Facts,,Reinforcement of User Utterance,
1114,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,163,7,2023-08-07 16:40:52.08275,"Ja, aber bisher habe ich noch keine effektive Lösung gefunden. ",sustain,0.995361745357513,Reason,0.522375047206879,ability,0.971961259841919,,2023-08-07 16:41:05.301311,"Das ist okay. Manchmal kann es eine Weile dauern, bis wir herausfinden, was für uns am besten funktioniert. Es könnte hilfreich sein, klein anzufangen und konkrete Ziele zu setzen. 

Zum Beispiel könntest du versuchen, eine Aufgabe, die du normalerweise aufschieben würdest, sofort zu erledigen. Oder du könntest dir eine bestimmte Zeit am Tag festlegen, in der",gut/hilfreich,,10,3,"Giving Facts
Share Personal Information
Advise",Action-Oriented Guidance,Statements about Human Nature/Nature of Change,
1115,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,166,8,2023-08-07 16:41:51.083989,Gute Idee,change,0.997333407402039,Reason,0.974869668483734,General Reason,0.702206492424011,,2023-08-07 16:42:00.578113,"Freut mich, dass du den Vorschlag gut findest! Es ist oft einfacher, mit kleinen, überschaubaren Schritten anzufangen. Du könntest zum Beispiel damit beginnen, jeden Tag eine Aufgabe zu erledigen, die du normalerweise aufschieben würdest. Sobald du dich damit wohlfühlst, könntest du versuchen, zwei Aufgaben pro Tag zu erledigen, und so weiter. 

Es",gut/hilfreich,Es fehlt Text,2,2,"Feeling
Advise",Action-Oriented Guidance,,
1116,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,170,9,2023-08-07 16:43:09.077804,Es klingt sinnvoll die Leistung progressiv zu steigern.,change,0.998740017414093,Reason,0.998904705047607,ability,0.601984560489655,,2023-08-07 16:43:24.912525,"Genau, eine progressive Herangehensweise kann sehr effektiv sein. Es ermöglicht dir, dein Vertrauen und deine Fähigkeiten schrittweise aufzubauen, anstatt dich überfordert zu fühlen. 

Erinnere dich daran, dass es in Ordnung ist, wenn du nicht jeden Tag perfekt bist. Es geht darum, einen allgemeinen Trend der Verbesserung zu sehen. Und vergiss nicht, dich selbst für",gut/hilfreich,Text fehlt,8,2,"Giving Facts
Advise",Encouragement,Reinforcement of User Utterance,
1117,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,173,10,2023-08-07 16:44:13.995315,"Ein guter Vorschlag, danke.",change,0.998761415481567,Reason,0.980818510055542,General Reason,0.795364856719971,Summary,2023-08-07 16:44:30.823934,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast das Gefühl, dass Prokrastination aktuell große Probleme in deinem Leben verursacht und dein Selbstwertgefühl stark einschränkt. Du hast bereits mehrfach versucht, diese Gewohnheit zu ändern, hattest aber bisher nur sporadischen Erfolg. Auf einer Skala von 0 bis 10 fühlst du dich zu etwa 60% zuversichtlich, dass du diese Änderung vornehmen kannst. Du bist dir bewusst, dass du Disziplin aufbauen musst, um weniger zu prokrastinieren, und du bist offen für den Vorschlag, kleine, überschaubare Schritte zu unternehmen, um dieses Ziel zu erreichen. Du findest es sinnvoll, deine Leistung progressiv zu steigern und bist dankbar für den Vorschlag. Habe ich noch etwas vergessen?",gut/hilfreich,,4,,,,,
1118,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,179,11,2023-08-07 16:47:14.881242,"Nein, das trifft es gut",change,0.980594098567963,Reason,0.998894393444061,General Reason,0.994611024856567,Next Steps,2023-08-07 16:47:16.698227,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,,5,,,,,
1119,no_system,14,6123b1880281694d300a4689,weniger prokrastinieren,6,181,12,2023-08-07 16:48:03.375814,"Ich werde jeden Tag eine Aufgabe erledigen, die ich normalerweise aufschieben würde.",change,0.998128116130829,Commitment,0.993815422058105,,,Goodbye,2023-08-07 16:48:05.362393,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,12,,,,,
